executorId,attempt,taskId,launchTime,executorDeserializeTime,executorRunTime,bytesRead,recordsRead,jvmGcTime,memoryBytesSpilled,resultSerializationTime,resultSize,bytesWritten,recordsWritten,writeTime
11,0,7465,2015-12-28T17:11:12.204GMT,3,106758,274552904,87,41,0,0,10554,585,3,74186
12,0,7464,2015-12-28T17:11:11.658GMT,1,24471,69448266,22,13,0,0,10550,196,1,49821
7,0,1718,2015-12-28T15:04:14.227GMT,3,139764,272425579,86,191,0,0,10553,780,4,67637
2,0,1869,2015-12-28T15:07:00.939GMT,2,31929,72436511,23,30,0,0,10549,195,1,88226
3,0,3725,2015-12-28T15:52:59.822GMT,3,155728,273123497,86,276,0,0,10553,780,4,74137
8,0,4686,2015-12-28T16:11:05.679GMT,3,144965,272420734,85,246,0,0,10549,778,4,83539
0,0,4687,2015-12-28T16:11:05.840GMT,3,145177,272560122,85,377,0,0,10553,585,3,74225
3,0,4932,2015-12-28T16:15:46.018GMT,3,189727,272618396,85,341,0,0,10553,780,4,86497
14,0,4685,2015-12-28T16:11:02.889GMT,4,150476,272103278,85,342,0,0,10554,780,4,75430
9,0,2919,2015-12-28T15:37:49.400GMT,2,92902,51223716,16,111,0,0,10549,390,2,106333
14,0,4934,2015-12-28T16:15:48.038GMT,3,29891,80370089,25,49,0,0,10554,195,1,46185
2,0,4683,2015-12-28T16:11:01.787GMT,3,161920,273744155,85,387,0,0,10549,585,3,56260
9,0,4732,2015-12-28T16:11:55.984GMT,3,210363,272846129,85,332,0,0,10549,588,3,77590
15,0,4733,2015-12-28T16:11:57.869GMT,3,145228,272738861,85,260,0,0,10554,786,4,91236
9,0,4730,2015-12-28T16:11:53.924GMT,3,210452,271676418,85,347,0,0,10549,783,4,81375
14,0,4731,2015-12-28T16:11:53.943GMT,3,151150,272335854,85,259,0,0,10554,782,4,60963
2,0,4736,2015-12-28T16:12:02.806GMT,4,215180,273754744,85,457,0,0,10549,778,4,89031
10,0,4680,2015-12-28T16:10:56.978GMT,2,147623,271866548,85,216,0,0,10554,780,4,91208
4,0,2318,2015-12-28T15:17:37.758GMT,2,772625,274010204,86,432,0,0,10553,585,3,58370
11,0,2319,2015-12-28T15:17:39.498GMT,2,242872,64549954,20,133,0,0,10554,390,2,61038
11,0,2316,2015-12-28T15:17:36.770GMT,3,891147,274356084,86,562,0,0,10554,778,4,70752
4,0,2317,2015-12-28T15:17:36.855GMT,2,83437,274604554,86,38,0,0,10553,583,3,52256
0,0,2314,2015-12-28T15:17:32.279GMT,2,17888,63296484,20,7,0,0,10553,390,2,62775
15,0,4739,2015-12-28T16:12:07.429GMT,4,46446,81417545,25,121,0,0,10554,390,2,112031
9,0,2312,2015-12-28T15:17:26.193GMT,4,87908,273321468,86,211,0,0,10549,583,3,48590
12,0,2313,2015-12-28T15:17:28.530GMT,2,83812,272751768,86,39,0,0,10550,585,3,58926
9,0,2310,2015-12-28T15:17:20.964GMT,2,115657,273986974,87,221,0,0,10549,780,4,70054
13,0,2311,2015-12-28T15:17:21.434GMT,3,82696,273456755,86,57,0,0,10550,778,4,63943
9,0,5854,2015-12-28T16:32:39.042GMT,3,32664,53000337,17,54,0,0,10549,195,1,101024
6,0,5855,2015-12-28T16:32:41.125GMT,3,169985,274367748,88,342,0,0,10553,585,3,70819
12,0,5856,2015-12-28T16:32:42.725GMT,2,162773,271785791,86,328,0,0,10550,778,4,79204
2,0,5857,2015-12-28T16:32:43.340GMT,3,173186,272467344,87,345,0,0,10549,780,4,94278
12,0,5850,2015-12-28T16:32:30.937GMT,3,165946,271644549,87,333,0,0,10550,585,3,71540
8,0,5851,2015-12-28T16:32:33.240GMT,3,167351,271861914,87,323,0,0,10549,778,4,86081
13,0,5852,2015-12-28T16:32:34.655GMT,3,170620,272610859,87,375,0,0,10550,780,4,86026
3,0,4939,2015-12-28T16:15:58.427GMT,3,71240,80870235,25,113,0,0,10553,195,1,55414
10,0,5858,2015-12-28T16:32:43.412GMT,3,169676,272106978,87,350,0,0,10554,780,4,87763
1,0,5859,2015-12-28T16:32:44.916GMT,3,32074,52823458,17,51,0,0,10553,195,1,67460
13,0,3773,2015-12-28T15:53:55.577GMT,2,133588,271713409,85,224,0,0,10550,780,4,87654
13,0,3772,2015-12-28T15:53:54.697GMT,3,112090,272587731,85,197,0,0,10550,585,3,63284
8,0,3771,2015-12-28T15:53:53.996GMT,3,136737,272965272,85,272,0,1,10549,778,4,60315
13,0,3770,2015-12-28T15:53:53.173GMT,3,283635,273581331,86,426,0,0,10550,780,4,68828
3,0,3777,2015-12-28T15:54:02.492GMT,2,280756,272563499,85,526,0,0,10553,585,3,78128
6,0,3776,2015-12-28T15:53:59.995GMT,3,116200,272936587,85,182,0,0,10553,778,4,86880
14,0,3775,2015-12-28T15:53:58.901GMT,3,159332,273459405,86,317,0,0,10554,780,4,63111
2,0,3774,2015-12-28T15:53:56.644GMT,2,33740,75330662,24,44,0,0,10549,390,2,109445
6,0,3779,2015-12-28T15:54:06.875GMT,3,33713,75626536,24,84,0,0,10553,390,2,69032
11,0,3778,2015-12-28T15:54:04.902GMT,3,124847,271870569,85,233,0,0,10554,780,4,88726
15,0,4655,2015-12-28T16:10:34.201GMT,3,145554,271937418,85,319,0,0,10554,780,4,78642
9,0,4654,2015-12-28T16:10:31.356GMT,2,39520,80056489,25,72,0,0,10549,390,2,70179
4,0,4657,2015-12-28T16:10:34.349GMT,2,155396,272413390,85,243,0,0,10553,780,4,73363
13,0,4656,2015-12-28T16:10:34.209GMT,2,135630,272363304,85,227,0,0,10550,778,4,89435
3,0,4651,2015-12-28T16:10:28.219GMT,3,195118,271927238,84,391,0,0,10553,778,4,84625
12,0,4650,2015-12-28T16:10:27.576GMT,3,150862,274657755,86,261,0,0,10550,780,4,67906
1,0,4653,2015-12-28T16:10:30.873GMT,3,148400,272894870,85,268,0,0,10553,585,3,60013
7,0,4652,2015-12-28T16:10:30.223GMT,3,192217,272766005,85,407,0,0,10553,780,4,93317
11,0,4659,2015-12-28T16:10:38.164GMT,2,54754,79585115,25,135,0,0,10554,390,2,62723
8,0,4658,2015-12-28T16:10:35.160GMT,4,151852,272391660,85,242,0,0,10549,585,3,68810
11,0,7889,2015-12-28T17:30:51.570GMT,2,30047,72775667,23,21,0,0,10554,195,1,45998
13,0,7888,2015-12-28T17:30:50.402GMT,3,105894,272454011,85,58,0,0,10550,780,4,64970
4,0,7034,2015-12-28T16:55:02.214GMT,3,19488,63630460,20,12,0,0,10553,195,1,57068
1,0,7881,2015-12-28T17:30:39.572GMT,1,131357,272055051,85,82,0,0,10553,778,4,86096
8,0,7880,2015-12-28T17:30:39.153GMT,2,96435,273210214,86,46,0,0,10549,585,3,61630
13,0,7883,2015-12-28T17:30:42.681GMT,2,108904,272436419,85,58,0,0,10550,780,4,86129
13,0,7882,2015-12-28T17:30:42.430GMT,3,104205,274040508,86,58,0,0,10550,780,4,66701
0,0,7885,2015-12-28T17:30:46.098GMT,2,119245,273299035,86,63,0,1,10553,585,3,49026
9,0,7884,2015-12-28T17:30:43.925GMT,2,25846,72795449,23,15,0,0,10549,195,1,48434
1,0,7887,2015-12-28T17:30:50.267GMT,3,131377,274112127,86,82,0,0,10553,780,4,83454
5,0,7886,2015-12-28T17:30:48.970GMT,4,97417,272064555,85,60,0,0,10549,778,4,91466
10,0,1130,2015-12-28T14:53:41.675GMT,4,159423,272021890,85,193,0,1,10554,780,4,78491
7,0,108,2015-12-28T14:34:41.791GMT,1310,137590,271706158,84,330,0,0,10553,780,4,87223
11,0,109,2015-12-28T14:34:41.791GMT,1103,42465,81974855,26,146,0,2,10554,195,1,655581
2,0,102,2015-12-28T14:34:41.788GMT,927,135793,274407738,85,286,0,0,10549,780,4,76902
13,0,103,2015-12-28T14:34:41.788GMT,1979,145531,274477679,85,231,0,0,10550,780,4,64390
1,0,100,2015-12-28T14:34:41.786GMT,1588,137955,272260849,85,232,0,0,10553,780,4,68500
0,0,101,2015-12-28T14:34:41.787GMT,1934,145608,273351491,85,391,0,1,10553,778,4,61607
12,0,106,2015-12-28T14:34:41.790GMT,901,142891,272837184,85,230,0,0,10550,778,4,85076
4,0,107,2015-12-28T14:34:41.790GMT,1593,138407,274149178,85,299,0,1,10553,780,4,79067
3,0,104,2015-12-28T14:34:41.789GMT,1794,37294,81649782,25,135,0,2,10553,195,1,627740
15,0,105,2015-12-28T14:34:41.789GMT,1395,137058,271782220,85,335,0,1,10554,780,4,87917
1,0,7037,2015-12-28T16:55:07.394GMT,2,101121,273663051,86,185,0,0,10553,780,4,63026
9,0,344,2015-12-28T14:39:38.290GMT,4,43035,81143024,25,26,0,0,10549,195,1,90871
12,0,7269,2015-12-28T17:03:06.738GMT,2,39177,65513487,21,10,0,0,10550,195,1,64246
15,0,7268,2015-12-28T17:03:03.407GMT,2,1098035,271714173,86,424,0,0,10554,780,4,71031
13,0,7516,2015-12-28T17:13:06.453GMT,2,94162,273590635,86,40,0,0,10550,778,4,71823
6,0,7265,2015-12-28T17:02:58.035GMT,2,1030105,274222451,87,296,0,0,10553,585,3,52510
11,0,7264,2015-12-28T17:02:55.484GMT,3,24664,67794023,21,15,0,0,10554,195,1,66159
3,0,7267,2015-12-28T17:03:02.135GMT,2,75866,271848367,85,23,0,0,10553,780,4,65858
15,0,7266,2015-12-28T17:03:00.084GMT,2,1003763,274626328,86,365,0,1,10554,778,4,67492
8,0,7261,2015-12-28T17:02:53.389GMT,2,80961,274434534,86,36,0,0,10549,778,4,61779
11,0,346,2015-12-28T14:39:39.126GMT,6,153379,272310818,85,242,0,0,10554,778,4,103351
1,0,7263,2015-12-28T17:02:54.551GMT,2,77525,273990412,87,19,0,0,10553,780,4,61975
2,0,7262,2015-12-28T17:02:53.563GMT,2,98774,271618540,85,35,0,0,10549,780,4,70510
9,0,6204,2015-12-28T16:39:03.155GMT,3,34569,54118435,17,113,0,0,10549,195,1,61343
4,0,6205,2015-12-28T16:39:04.029GMT,3,163175,273619694,88,419,0,0,10553,585,3,77664
13,0,6206,2015-12-28T16:39:04.510GMT,3,166565,273880297,87,360,0,0,10550,778,4,75248
11,0,6207,2015-12-28T16:39:05.414GMT,4,165749,271789776,86,369,0,0,10554,780,4,89822
8,0,6200,2015-12-28T16:38:57.729GMT,3,167697,273784990,88,86,0,0,10549,585,3,73004
10,0,6201,2015-12-28T16:38:58.055GMT,3,169347,274208010,87,281,0,0,10554,778,4,83305
15,0,6202,2015-12-28T16:38:59.451GMT,4,166890,271622577,86,453,0,0,10554,780,4,77549
6,0,6203,2015-12-28T16:39:03.152GMT,3,168643,273449885,88,492,0,0,10553,780,4,84699
11,0,7513,2015-12-28T17:12:58.964GMT,4,85275,272882116,86,23,0,0,10554,780,4,68058
0,0,6208,2015-12-28T16:39:06.392GMT,3,170358,273529560,88,395,0,0,10553,780,4,81489
15,0,6209,2015-12-28T16:39:06.442GMT,6,33566,51115368,16,124,0,0,10554,195,1,52597
5,0,341,2015-12-28T14:39:36.751GMT,3,143710,272618339,85,160,0,0,10549,778,4,81512
14,0,342,2015-12-28T14:39:37.266GMT,6,155481,274207448,85,137,0,0,10554,780,4,83661
14,0,6808,2015-12-28T16:50:15.830GMT,3,137158,274392595,87,335,0,1,10554,780,4,99416
13,0,6809,2015-12-28T16:50:15.895GMT,4,31723,68071454,21,64,0,0,10550,195,1,53778
14,0,6806,2015-12-28T16:50:11.958GMT,2,143152,271615558,85,434,0,1,10554,778,4,81777
6,0,6807,2015-12-28T16:50:13.743GMT,3,510814,271877323,86,644,0,1,10553,780,4,58838
9,0,6804,2015-12-28T16:50:11.343GMT,2,31083,65529125,21,20,0,0,10549,195,1,98951
14,0,6805,2015-12-28T16:50:11.842GMT,3,521042,274599300,87,1157,0,0,10554,585,3,66986
11,0,6802,2015-12-28T16:50:09.026GMT,3,127166,271967289,85,305,0,0,10554,780,4,78250
0,0,6803,2015-12-28T16:50:09.982GMT,3,111354,271662153,86,57,0,0,10553,780,4,86076
5,0,6800,2015-12-28T16:50:06.600GMT,2,140366,274443279,87,283,0,0,10549,585,3,77801
6,0,6801,2015-12-28T16:50:08.606GMT,3,141367,274673702,86,523,0,0,10553,778,4,67766
14,0,8839,2015-12-28T17:48:42.257GMT,3,30750,50400551,16,24,0,0,10554,390,2,69223
15,0,8838,2015-12-28T17:48:41.904GMT,3,168615,272770213,87,154,0,0,10554,585,3,66779
5,0,8835,2015-12-28T17:48:38.631GMT,2,171386,274128578,88,138,0,0,10549,780,4,101087
5,0,8834,2015-12-28T17:48:38.406GMT,3,31533,50623787,16,28,0,0,10549,390,2,89639
12,0,8837,2015-12-28T17:48:40.950GMT,3,169059,274107463,87,130,0,0,10550,780,4,87346
10,0,8836,2015-12-28T17:48:38.991GMT,3,168180,273763113,87,104,0,0,10554,778,4,91184
8,0,8831,2015-12-28T17:48:32.641GMT,1,168097,273781867,87,162,0,0,10549,778,4,80673
5,0,8830,2015-12-28T17:48:28.905GMT,3,167544,273943541,88,130,0,0,10549,780,4,90940
5,0,8833,2015-12-28T17:48:37.437GMT,3,170832,273070960,87,138,0,0,10549,585,3,83041
2,0,8832,2015-12-28T17:48:35.825GMT,3,169044,274435889,87,147,0,0,10549,780,4,95471
1,0,7678,2015-12-28T17:20:54.918GMT,3,880935,274379770,86,366,0,0,10553,780,4,83782
9,0,7679,2015-12-28T17:20:59.009GMT,2,20421,77880372,24,0,0,0,10549,195,1,49773
7,0,7676,2015-12-28T17:20:50.028GMT,1,879392,273143865,85,196,0,0,10553,778,4,127602
15,0,7677,2015-12-28T17:20:51.891GMT,2,74507,272359677,85,36,0,0,10554,780,4,62556
11,0,7674,2015-12-28T17:20:37.312GMT,2,23422,73798497,23,0,0,0,10554,195,1,49874
3,0,7675,2015-12-28T17:20:41.180GMT,2,879783,273930141,86,392,0,0,10553,585,3,68926
3,0,7672,2015-12-28T17:20:26.243GMT,2,884371,274543745,86,384,0,0,10553,780,4,85603
15,0,7673,2015-12-28T17:20:31.078GMT,2,95160,273384413,85,50,0,0,10554,780,4,90886
0,0,7670,2015-12-28T17:20:21.480GMT,2,885640,273332994,86,352,0,0,10553,585,3,67415
2,0,7671,2015-12-28T17:20:25.322GMT,2,82427,272247550,85,21,0,0,10549,778,4,68509
2,0,1759,2015-12-28T15:05:03.703GMT,4,82277,69284918,22,70,0,1,10549,195,1,61357
12,0,1758,2015-12-28T15:05:02.255GMT,3,130493,272204868,86,156,0,0,10550,780,4,64221
12,0,1757,2015-12-28T15:05:01.775GMT,4,143091,271830277,85,169,0,0,10550,780,4,79469
12,0,1756,2015-12-28T15:04:55.727GMT,3,132217,273464338,86,147,0,0,10550,778,4,67667
0,0,1755,2015-12-28T15:04:54.628GMT,3,154729,271987979,86,181,0,0,10553,585,3,75675
13,0,1754,2015-12-28T15:04:53.551GMT,2,84354,69054705,22,131,0,0,10550,195,1,51299
3,0,1753,2015-12-28T15:04:53.301GMT,3,125868,272095870,85,157,0,0,10553,780,4,59309
15,0,1752,2015-12-28T15:04:53.220GMT,2,325593,274668018,86,443,0,0,10554,780,4,89464
4,0,1751,2015-12-28T15:04:50.452GMT,3,142401,272990738,86,205,0,0,10553,778,4,80196
2,0,1750,2015-12-28T15:04:49.911GMT,3,131794,271965204,86,214,0,0,10549,585,3,77406
11,0,1285,2015-12-28T14:56:29.226GMT,4,160702,272396742,85,214,0,0,10554,780,4,78275
15,0,1284,2015-12-28T14:56:28.351GMT,4,46019,79898677,25,113,0,0,10554,390,2,106697
5,0,1287,2015-12-28T14:56:29.473GMT,3,163979,273507409,85,247,0,0,10549,778,4,85526
4,0,1286,2015-12-28T14:56:29.431GMT,3,158653,273022675,85,295,0,0,10553,583,3,73574
8,0,1281,2015-12-28T14:56:21.312GMT,4,161435,272489113,84,205,0,0,10549,583,3,60425
10,0,1280,2015-12-28T14:56:21.106GMT,3,163719,274731444,86,307,0,0,10554,780,4,80987
9,0,1283,2015-12-28T14:56:26.112GMT,3,159646,272686021,85,232,0,0,10549,780,4,88075
6,0,1282,2015-12-28T14:56:22.448GMT,3,159897,272962590,85,180,0,0,10553,778,4,75575
2,0,1289,2015-12-28T14:56:31.707GMT,3,50610,80496438,25,48,0,0,10549,390,2,68878
2,0,1288,2015-12-28T14:56:31.000GMT,3,161695,273503450,85,198,0,0,10549,780,4,78312
13,0,8765,2015-12-28T17:47:19.260GMT,4,171606,273913847,88,141,0,0,10550,780,4,84556
7,0,8764,2015-12-28T17:47:17.634GMT,3,29103,48210063,15,22,0,0,10553,195,1,70606
12,0,8767,2015-12-28T17:47:23.968GMT,3,167638,273204676,87,131,0,0,10550,780,4,94874
6,0,1578,2015-12-28T15:01:46.123GMT,3,164003,273080899,85,200,0,0,10553,585,3,54023
0,0,8761,2015-12-28T17:47:14.681GMT,3,169124,273314508,87,152,0,0,10553,778,4,85557
7,0,8760,2015-12-28T17:47:14.013GMT,3,171564,274208048,88,125,0,0,10553,780,4,96682
5,0,8763,2015-12-28T17:47:16.532GMT,4,166164,273885046,88,129,0,1,10549,780,4,94947
4,0,8762,2015-12-28T17:47:16.097GMT,3,164321,273136434,87,133,0,0,10553,780,4,90847
0,0,685,2015-12-28T14:45:36.306GMT,5,166383,273627747,88,170,0,0,10553,780,4,81324
1,0,684,2015-12-28T14:45:34.259GMT,5,29681,50175860,16,29,0,1,10553,195,1,96382
15,0,687,2015-12-28T14:45:38.653GMT,15,164686,274006276,87,178,0,0,10554,780,4,86554
6,0,686,2015-12-28T14:45:38.379GMT,5,163958,273426050,87,149,0,0,10553,778,4,83462
9,0,681,2015-12-28T14:45:33.811GMT,12,164629,273775957,87,258,0,0,10549,778,4,87543
6,0,8768,2015-12-28T17:47:24.406GMT,3,167191,271577809,87,142,0,0,10553,780,4,81114
14,0,1575,2015-12-28T15:01:43.008GMT,3,158554,271817878,85,147,0,0,10554,780,4,81080
0,0,1574,2015-12-28T15:01:41.572GMT,4,48542,81437433,25,34,0,0,10553,390,2,78223
13,0,8053,2015-12-28T17:34:25.266GMT,2,228900,272231091,84,163,0,0,10550,780,4,83336
9,0,8500,2015-12-28T17:42:33.111GMT,3,150312,274746357,86,114,0,1,10549,786,4,77154
8,0,8051,2015-12-28T17:34:20.276GMT,2,127760,273750699,85,90,0,0,10549,778,4,78144
15,0,8502,2015-12-28T17:42:35.733GMT,2,165495,273301477,85,148,0,0,10554,786,4,91621
15,0,8505,2015-12-28T17:42:38.002GMT,3,166309,274589955,86,156,0,0,10554,782,4,81290
14,0,8504,2015-12-28T17:42:36.296GMT,3,48123,80378942,25,38,0,0,10554,394,2,78319
14,0,8507,2015-12-28T17:42:38.583GMT,3,163630,272418141,85,132,0,0,10554,778,4,83544
5,0,5629,2015-12-28T16:28:30.611GMT,4,34652,55692434,18,54,0,0,10549,195,1,107841
3,0,5628,2015-12-28T16:28:30.448GMT,3,162521,271873775,87,382,0,0,10553,780,4,76612
6,0,5627,2015-12-28T16:28:29.989GMT,3,166255,272471844,87,269,0,0,10553,780,4,91195
7,0,5626,2015-12-28T16:28:28.154GMT,3,164261,271564038,86,357,0,0,10553,778,4,84036
5,0,5625,2015-12-28T16:28:28.070GMT,3,170720,273875553,88,257,0,0,10549,585,3,72378
4,0,5624,2015-12-28T16:28:25.266GMT,3,32751,52515143,17,57,0,0,10553,195,1,57802
3,0,5623,2015-12-28T16:28:23.746GMT,4,168436,271871941,87,401,0,0,10553,780,4,88203
0,0,5622,2015-12-28T16:28:23.125GMT,3,164123,272880490,87,378,0,1,10553,780,4,90318
0,0,5621,2015-12-28T16:28:22.491GMT,3,162800,271813037,86,378,0,0,10553,778,4,81662
14,0,5620,2015-12-28T16:28:21.938GMT,3,170310,274175596,88,399,0,1,10554,585,3,69530
8,0,8493,2015-12-28T17:42:25.801GMT,3,164472,273113571,85,146,0,0,10549,780,4,89353
10,0,8492,2015-12-28T17:42:24.722GMT,4,166328,273555102,85,106,0,0,10554,778,4,88090
10,0,8491,2015-12-28T17:42:23.033GMT,3,165391,272562358,84,106,0,0,10554,583,3,74057
12,0,8490,2015-12-28T17:42:16.870GMT,3,164933,274696823,86,116,0,0,10550,780,4,82661
5,0,8497,2015-12-28T17:42:27.381GMT,2,160448,273030205,85,110,0,1,10549,778,4,93760
6,0,8496,2015-12-28T17:42:26.434GMT,3,162830,272301957,85,138,0,0,10553,583,3,76100
11,0,8495,2015-12-28T17:42:26.095GMT,3,163877,271830847,85,124,0,0,10554,780,4,83634
4,0,8494,2015-12-28T17:42:26.078GMT,3,48552,80183569,25,31,0,0,10553,390,2,59280
12,0,8499,2015-12-28T17:42:31.508GMT,3,47435,80020429,25,36,0,0,10550,390,2,74844
8,0,8498,2015-12-28T17:42:31.487GMT,3,163793,272856705,85,146,0,1,10549,780,4,86810
13,0,1242,2015-12-28T14:55:39.004GMT,3,161127,273786649,85,248,0,0,10550,585,3,62628
10,0,5995,2015-12-28T16:35:12.094GMT,3,166323,273742240,88,307,0,0,10554,585,3,77089
0,0,5994,2015-12-28T16:35:10.195GMT,3,30957,51102211,16,52,0,0,10553,195,1,96748
7,0,5997,2015-12-28T16:35:13.854GMT,3,170625,274611518,87,418,0,0,10553,780,4,90013
4,0,5996,2015-12-28T16:35:12.951GMT,3,170543,273911933,87,384,0,0,10553,778,4,85614
1,0,5991,2015-12-28T16:35:08.436GMT,3,168533,274177706,87,337,0,0,10553,778,4,77427
14,0,5990,2015-12-28T16:35:07.709GMT,3,164753,273938018,88,374,0,0,10554,585,3,71951
4,0,5993,2015-12-28T16:35:09.762GMT,3,169614,273484076,88,402,0,0,10553,780,4,84855
10,0,5992,2015-12-28T16:35:09.557GMT,4,165104,271658412,86,307,0,0,10554,780,4,86715
12,0,5999,2015-12-28T16:35:16.883GMT,3,31199,51612540,16,119,0,0,10550,195,1,104704
5,0,5998,2015-12-28T16:35:15.690GMT,3,166694,273904423,87,354,0,0,10549,780,4,91494
11,0,1244,2015-12-28T14:55:40.959GMT,4,48261,81202822,25,100,0,1,10554,390,2,106992
9,0,4677,2015-12-28T16:10:54.287GMT,2,152257,271857045,85,324,0,0,10549,585,3,73367
13,0,6781,2015-12-28T16:49:43.334GMT,2,139105,272308148,86,270,0,0,10550,778,4,85050
12,0,6780,2015-12-28T16:49:41.290GMT,2,111670,271656607,86,231,0,0,10550,585,3,51310
1,0,6783,2015-12-28T16:49:45.818GMT,3,478396,273118078,86,904,0,0,10553,780,4,59745
15,0,6782,2015-12-28T16:49:44.763GMT,3,467610,273136051,86,232,0,0,10554,780,4,69261
0,0,6785,2015-12-28T16:49:46.752GMT,3,482613,274401463,87,195,0,0,10553,585,3,58446
11,0,6784,2015-12-28T16:49:46.416GMT,3,36578,66835349,21,87,0,0,10554,195,1,99123
9,0,6787,2015-12-28T16:49:50.792GMT,2,121328,274489081,86,67,0,0,10549,780,4,63064
2,0,6786,2015-12-28T16:49:48.305GMT,3,144484,274259471,86,82,0,0,10549,778,4,108752
8,0,6789,2015-12-28T16:49:53.393GMT,2,30469,67710093,21,18,0,0,10549,195,1,102649
14,0,6788,2015-12-28T16:49:53.022GMT,3,140342,273998080,86,408,0,0,10554,780,4,58645
1,0,3592,2015-12-28T15:50:26.751GMT,4,145074,273243039,85,245,0,0,10553,780,4,63489
14,0,1246,2015-12-28T14:55:42.528GMT,4,159522,273244516,85,130,0,0,10554,790,4,88119
12,0,2880,2015-12-28T15:36:54.228GMT,3,138666,274240723,88,206,0,0,10550,780,4,95491
0,0,245,2015-12-28T14:37:07.973GMT,6,168886,272179617,85,332,0,0,10553,780,4,61679
3,0,244,2015-12-28T14:37:07.935GMT,5,46366,82407745,26,74,0,1,10553,195,1,97031
13,0,247,2015-12-28T14:37:08.366GMT,6,191562,271757630,84,364,0,0,10550,780,4,64861
7,0,2881,2015-12-28T15:36:54.902GMT,2,121791,271958188,86,272,0,0,10553,585,3,58536
11,0,241,2015-12-28T14:37:07.215GMT,7,155042,273727500,85,225,0,0,10554,778,4,58688
5,0,240,2015-12-28T14:37:07.206GMT,8,152703,272425376,85,223,0,0,10549,780,4,84967
0,0,243,2015-12-28T14:37:07.707GMT,6,174569,271998305,85,332,0,0,10553,780,4,67579
2,0,242,2015-12-28T14:37:07.471GMT,7,195711,272049917,84,294,0,0,10549,780,4,87916
12,0,249,2015-12-28T14:37:09.215GMT,7,57206,81576300,25,115,0,1,10550,195,1,102341
8,0,248,2015-12-28T14:37:08.376GMT,5,140596,274464529,86,175,0,0,10549,780,4,75402
14,0,2154,2015-12-28T15:12:41.376GMT,3,27665,65824640,21,26,0,0,10554,195,1,54544
14,0,2888,2015-12-28T15:37:02.316GMT,3,131567,273757513,88,187,0,0,10554,780,4,83515
7,0,9249,2015-12-28T17:56:30.395GMT,2,125475,73895247,23,85,0,0,10553,390,2,58607
9,0,9248,2015-12-28T17:56:28.786GMT,3,107964,273476342,86,78,0,0,10549,780,4,65304
14,0,7491,2015-12-28T17:12:03.061GMT,2,105744,274062878,86,24,0,0,10554,778,4,68291
1,0,9241,2015-12-28T17:56:18.880GMT,2,98032,272413485,85,68,0,0,10553,583,3,49738
9,0,9240,2015-12-28T17:56:18.719GMT,2,110419,273518618,86,86,0,0,10549,780,4,64284
15,0,9243,2015-12-28T17:56:19.055GMT,3,97583,273253954,85,81,0,0,10554,780,4,66883
7,0,9242,2015-12-28T17:56:19.004GMT,2,91403,274739431,86,61,0,0,10553,778,4,67992
6,0,9245,2015-12-28T17:56:23.372GMT,3,104337,273488107,86,88,0,0,10553,780,4,69096
5,0,9244,2015-12-28T17:56:21.681GMT,4,27788,73670561,23,17,0,0,10549,390,2,126598
2,0,9247,2015-12-28T17:56:26.689GMT,3,119846,271896970,85,110,0,0,10549,778,4,68878
1,0,9246,2015-12-28T17:56:26.599GMT,2,106816,272656378,85,69,0,0,10553,583,3,51006
0,0,2155,2015-12-28T15:12:44.171GMT,3,111317,273987673,87,107,0,0,10553,780,4,63522
3,0,3698,2015-12-28T15:52:27.651GMT,3,139987,273023019,85,291,0,0,10553,585,3,54566
5,0,3699,2015-12-28T15:52:28.745GMT,3,82630,73345473,23,212,0,0,10549,390,2,79140
0,0,3690,2015-12-28T15:52:18.793GMT,3,282195,274273114,86,486,0,0,10553,780,4,84061
10,0,3691,2015-12-28T15:52:20.363GMT,2,293865,273964880,85,256,0,0,10554,778,4,77462
12,0,3692,2015-12-28T15:52:21.043GMT,3,122304,273164691,85,208,0,0,10550,780,4,89786
13,0,3693,2015-12-28T15:52:21.434GMT,3,290607,271896109,85,441,0,0,10550,585,3,52262
12,0,3694,2015-12-28T15:52:22.321GMT,2,30613,75388826,24,39,0,0,10550,390,2,62552
5,0,3695,2015-12-28T15:52:23.884GMT,2,139167,272916819,86,297,0,0,10549,780,4,106110
11,0,3696,2015-12-28T15:52:24.437GMT,3,127004,272023672,85,156,0,0,10554,778,4,89946
11,0,3697,2015-12-28T15:52:26.095GMT,3,120758,274367351,86,156,0,0,10554,780,4,77678
8,0,1367,2015-12-28T14:57:48.591GMT,4,165333,274444308,85,197,0,0,10549,780,4,78367
11,0,4671,2015-12-28T16:10:48.622GMT,2,170815,272074474,85,369,0,0,10554,778,4,66072
3,0,3526,2015-12-28T15:49:09.892GMT,3,270262,273825882,85,422,0,0,10553,778,4,93143
1,0,3527,2015-12-28T15:49:10.858GMT,3,149718,273239494,85,194,0,0,10553,780,4,88313
14,0,3524,2015-12-28T15:49:09.006GMT,4,80397,76461156,24,151,0,1,10554,195,1,94759
14,0,3525,2015-12-28T15:49:09.416GMT,3,146680,274132214,86,224,0,0,10554,780,4,60798
12,0,3522,2015-12-28T15:49:07.797GMT,3,272589,273494279,85,377,0,0,10550,780,4,88446
9,0,3523,2015-12-28T15:49:08.651GMT,2,270084,272764046,85,446,0,0,10549,780,4,76928
